Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	EntrezGene ID	Strand	HGNC symbol
ENSG00000108684	ENST00000359872	17	28364221	29507664	40	-1	ACCN1
ENSG00000108684	ENST00000359872	17	28364221	29507664	732093	-1	ACCN1
ENSG00000116001	ENST00000361692	2	70292320	70329251	7072	-1	TIA1
ENSG00000177584	ENST00000326944	20	43996577	43996984		-1	
ENSG00000169684	ENST00000394802	15	76644961	76673493		1	CHRNA5
ENSG00000185920	ENST00000375271	9	97245083	97319068		-1	PTCH1
ENSG00000174937	ENST00000312240	11	55993626	55994549	219482	-1	OR5M3
ENSG00000130303	ENST00000252593	19	17374750	17377401	684	-1	BST2
ENSG00000111077	ENST00000379902	12	51727077	51744430	23371	1	TENC1
ENSG00000171224	ENST00000373279	10	71060009	71063353	219738	1	C10orf35
ENSG00000175611	ENST00000375268	9	97561303	97677583		-1	
ENSG00000100982	ENST00000372409	20	43996724	44010064	63935	1	PCIF1
ENSG00000127952	ENST00000340062	7	75463592	75515257		-1	STYXL1
ENSG00000104450	ENST00000251809	8	101239439	101323306	6674	1	SPAG1
ENSG00000138821	ENST00000356736	4	103401844	103485654	64116	-1	SLC39A8
ENSG00000099365	ENST00000215095	16	30910869	30929276	112755	-1	STX1B
ENSG00000214847	ENST00000321517	9	97672387	97678079		-1	C9orf130
ENSG00000116001	ENST00000282574	2	70292320	70329251	7072	-1	TIA1
ENSG00000112983	ENST00000230901	5	137503364	137542257	10902	-1	BRD8
ENSG00000184878	ENST00000330450	11	56003540	56004238		-1	
ENSG00000080644	ENST00000348639	15	76672452	76700377		-1	CHRNA3
ENSG00000186810	ENST00000373691	X	70752492	70755092	2833	-1	CXCR3
ENSG00000167778	ENST00000301463	12	51744656	51759437	84926	-1	SPRYD3
ENSG00000127952	ENST00000404050	7	75463592	75515257	51657	-1	STYXL1
ENSG00000181371	ENST00000327216	11	56014487	56015422	219484	-1	OR5M8
ENSG00000108684	ENST00000225823	17	28364221	29507664	40	-1	ACCN1
ENSG00000182150	ENST00000288985	9	97677721	97770942	375748	1	C9orf102
ENSG00000163932	ENST00000394727	3	53170263	53201771		1	PRKCD
ENSG00000100722	ENST00000406216	14	88099067	88158368		1	ZC3H14
ENSG00000034677	ENST00000395984	8	101338464	101391503	25897	-1	RNF19A
ENSG00000168477	ENST00000375244	6	32084175	32185131	7148	-1	TNXA
ENSG00000168477	ENST00000375244	6	32084175	32185131	7148	-1	TNXB
ENSG00000112983	ENST00000402931	5	137503364	137542257		-1	BRD8
ENSG00000141971	ENST00000392702	19	17391856	17397140		1	FAM125A
ENSG00000126088	ENST00000372135	1	45250417	45253928		1	UROD
ENSG00000103496	ENST00000394998	16	30951917	30958985		1	STX4
ENSG00000112983	ENST00000239899	5	137503364	137542257	10902	-1	BRD8
ENSG00000167779	ENST00000301464	12	51777703	51782395	3489	1	IGFBP6
ENSG00000215115	ENST00000399608	X	70850946	70854498	100130361	-1	CXorf49
ENSG00000215115	ENST00000399608	X	70850946	70854498	100130361	-1	CXorf49B
ENSG00000215115	ENST00000399608	X	70850946	70854498	100132994	-1	CXorf49
ENSG00000215115	ENST00000399608	X	70850946	70854498	100132994	-1	CXorf49B
ENSG00000138821	ENST00000394833	4	103401844	103485654	64116	-1	SLC39A8
ENSG00000185701	ENST00000341231	11	56050616	56051314		-1	OR5M5P
ENSG00000103496	ENST00000313843	16	30951917	30958985	6810	1	STX4
ENSG00000100722	ENST00000336693	14	88099067	88158368	79882	1	ZC3H14
ENSG00000198026	ENST00000243961	20	44010700	44034240		-1	ZNF335
ENSG00000168477	ENST00000299669	6	32084175	32185131	7148	-1	TNXA
ENSG00000168477	ENST00000299669	6	32084175	32185131	7148	-1	TNXB
ENSG00000080644	ENST00000326828	15	76672452	76700377	1136	-1	CHRNA3
ENSG00000116005	ENST00000264441	2	70338760	70360418	51449	1	PCYOX1
ENSG00000163931	ENST00000296289	3	53234715	53265078	7086	-1	TKT
ENSG00000108691	ENST00000225831	17	29606409	29608329	6347	1	CCL2
ENSG00000141971	ENST00000317040	19	17391856	17397140	93343	1	FAM125A
ENSG00000186951	ENST00000262735	22	44925163	45018317	5465	1	PPARA
ENSG00000182150	ENST00000375266	9	97677721	97770942		1	C9orf102
ENSG00000126088	ENST00000372139	1	45250417	45253928		1	UROD
ENSG00000166693	ENST00000303005	11	56066392	56137554		-1	OR5M1
ENSG00000197467	ENST00000398964	10	71231650	71388910	1305	1	COL13A1
ENSG00000127952	ENST00000248600	7	75463592	75515257	51657	-1	STYXL1
ENSG00000112984	ENST00000230902	5	137542586	137551303	10112	1	KIF20A
ENSG00000182150	ENST00000405401	9	97677721	97770942		1	C9orf102
ENSG00000215113	ENST00000399605	X	70900227	70903783	100130361	1	CXorf49B
ENSG00000215113	ENST00000399605	X	70900227	70903783	100132994	1	CXorf49B
ENSG00000198026	ENST00000322927	20	44010700	44034240	63925	-1	ZNF335
ENSG00000166693	ENST00000360197	11	56066392	56137554		-1	OR5M1
ENSG00000100722	ENST00000359301	14	88099067	88158368	79882	1	ZC3H14
ENSG00000218011	ENST00000402838	9	97772706	97774767		1	
ENSG00000188051	ENST00000341130	19	17408453	17420118	100130519	-1	TMEM221
ENSG00000204330	ENST00000320486	9	97774970	97816670		1	
ENSG00000172464	ENST00000302981	11	56165541	56166491	338675	-1	OR5AP2
ENSG00000162415	ENST00000359600	1	45254665	45444837	57643	-1	ZSWIM5
ENSG00000167780	ENST00000301466	12	51783541	51804590	8435	1	SOAT2
ENSG00000112984	ENST00000394894	5	137542586	137551303	10112	1	KIF20A
ENSG00000171773	ENST00000301944	19	17427236	17432725	115861	-1	NXNL1
ENSG00000168477	ENST00000404514	6	32084175	32185131		-1	TNXA
ENSG00000168477	ENST00000404514	6	32084175	32185131		-1	TNXB
ENSG00000100722	ENST00000393514	14	88099067	88158368		1	ZC3H14
ENSG00000196933	ENST00000356756	X	71180984	71181534		1	RPS26P11
ENSG00000167394	ENST00000300849	16	30979672	30993005	79759	-1	ZNF668
ENSG00000197467	ENST00000398966	10	71231650	71388910		1	COL13A1
ENSG00000204330	ENST00000407474	9	97774970	97816670		1	
ENSG00000034677	ENST00000341084	8	101338464	101391503	25897	-1	RNF19A
ENSG00000143977	ENST00000272348	2	70362012	70374373	6637	-1	SNRPG
ENSG00000143977	ENST00000272348	2	70362012	70374373	100130932	-1	SNRPG
ENSG00000143977	ENST00000272348	2	70362012	70374373	100132425	-1	SNRPG
ENSG00000143977	ENST00000272348	2	70362012	70374373	100132457	-1	SNRPG
ENSG00000094880	ENST00000394886	5	137551259	137576931	8697	-1	CDC23
ENSG00000127952	ENST00000359697	7	75463592	75515257	51657	-1	STYXL1
ENSG00000109320	ENST00000226574	4	103641518	103757506	4790	1	NFKB1
ENSG00000162290	ENST00000398650	3	53292490	53356677		-1	DCP1A
ENSG00000100722	ENST00000380684	14	88099067	88158368		1	ZC3H14
ENSG00000127952	ENST00000360591	7	75463592	75515257		-1	STYXL1
ENSG00000130304	ENST00000300969	19	17442300	17477977		1	SLC27A1
ENSG00000172459	ENST00000302969	11	56187738	56188670	219493	1	OR5AR1
ENSG00000186603	ENST00000334815	1	45565132	45566934	84842	1	HPDL
ENSG00000130948	ENST00000375262	9	98037410	98104255		-1	HSD17B3
ENSG00000100985	ENST00000372330	20	44070954	44078606	4318	1	MMP9
ENSG00000174914	ENST00000312153	11	56224440	56225357	390174	1	OR9G9
ENSG00000174914	ENST00000312153	11	56224440	56225357	390174	1	OR9G1
ENSG00000174914	ENST00000312153	11	56224440	56225357	504191	1	OR9G9
ENSG00000174914	ENST00000312153	11	56224440	56225357	504191	1	OR9G1
ENSG00000130304	ENST00000252595	19	17442300	17477977	376497	1	SLC27A1
ENSG00000080644	ENST00000326858	15	76672452	76700377		-1	CHRNA3
ENSG00000146701	ENST00000315758	7	75515329	75533864	4191	1	MDH2
ENSG00000168477	ENST00000383316	6	32084175	32185131		-1	TNXA
ENSG00000168477	ENST00000383316	6	32084175	32185131		-1	TNXB
ENSG00000100722	ENST00000318308	14	88099067	88158368	79882	1	ZC3H14
ENSG00000197467	ENST00000398968	10	71231650	71388910	1305	1	COL13A1
ENSG00000162290	ENST00000294241	3	53292490	53356677	55802	-1	DCP1A
ENSG00000168477	ENST00000383313	6	32084175	32185131		-1	TNXA
ENSG00000168477	ENST00000383313	6	32084175	32185131		-1	TNXB
ENSG00000204131	ENST00000373677	X	71270224	71277937	340527	1	NHSL2
ENSG00000167394	ENST00000394983	16	30979672	30993005	79759	-1	ZNF668
ENSG00000108688	ENST00000378569	17	29621354	29623373	6354	1	CCL7
ENSG00000130948	ENST00000375263	9	98037410	98104255	3293	-1	HSD17B3
ENSG00000109320	ENST00000394820	4	103641518	103757506		1	NFKB1
ENSG00000167780	ENST00000379871	12	51783541	51804590		1	SOAT2
ENSG00000167395	ENST00000300850	16	30993263	31002327	9726	1	ZNF646
ENSG00000102309	ENST00000218432	X	71318251	71334919	5303	1	PIN4
ENSG00000186951	ENST00000407236	22	44925163	45018317	5465	1	PPARA
ENSG00000168477	ENST00000308994	6	32084175	32185131		-1	TNXA
ENSG00000168477	ENST00000308994	6	32084175	32185131		-1	TNXB
ENSG00000109323	ENST00000226578	4	103771691	103901196	4126	-1	MANBA
ENSG00000080644	ENST00000394793	15	76672452	76700377		-1	CHRNA3
ENSG00000172457	ENST00000395180	11	56261038	56267863		-1	OR9G4
ENSG00000132781	ENST00000372098	1	45567501	45578729	4595	-1	MUTYH
ENSG00000186951	ENST00000402126	22	44925163	45018317	5465	1	PPARA
ENSG00000094880	ENST00000209827	5	137551259	137576931		-1	CDC23
ENSG00000186106	ENST00000358990	8	101591981	101641188		-1	ANKRD46
ENSG00000100722	ENST00000353091	14	88099067	88158368		1	ZC3H14
ENSG00000186951	ENST00000406390	22	44925163	45018317		1	PPARA
ENSG00000130313	ENST00000252603	19	17483432	17493095	25796	1	PGLS
ENSG00000139631	ENST00000379850	12	51837714	51860959	51380	-1	CSAD
ENSG00000197467	ENST00000398969	10	71231650	71388910	1305	1	COL13A1
ENSG00000198493	ENST00000359300	6	32085771	32088297		-1	
ENSG00000172457	ENST00000302957	11	56261038	56267863	283189	-1	OR9G4
ENSG00000186106	ENST00000335659	8	101591981	101641188	157567	-1	ANKRD46
ENSG00000117971	ENST00000261751	15	76703691	76720642	1143	-1	CHRNB4
ENSG00000167395	ENST00000394979	16	30993263	31002327		1	ZNF646
ENSG00000165521	ENST00000352093	14	88150958	88328910	161436	-1	EML5
ENSG00000167395	ENST00000394977	16	30993263	31002327		1	ZNF646
ENSG00000035141	ENST00000037869	2	70376613	70382705	84908	-1	FAM136A
ENSG00000157388	ENST00000350061	3	53504116	53821001	776	1	CACNA1D
ENSG00000167395	ENST00000358046	16	30993263	31002327		1	ZNF646
ENSG00000204319	ENST00000375177	6	32076800	32111173	720	1	
ENSG00000108688	ENST00000394630	17	29621354	29623373		1	CCL7
ENSG00000205643	ENST00000381037	22	45018572	45024857		-1	C22orf40
ENSG00000181296	ENST00000326910	11	56299314	56300123		-1	
ENSG00000204044	ENST00000372317	20	44075548	44084119	100128028	-1	
ENSG00000186106	ENST00000395975	8	101591981	101641188	157567	-1	ANKRD46
ENSG00000130958	ENST00000375259	9	98122834	98185797		-1	SLC35D2
ENSG00000108688	ENST00000394627	17	29621354	29623373		1	CCL7
ENSG00000197467	ENST00000398971	10	71231650	71388910	1305	1	COL13A1
ENSG00000151006	ENST00000280606	16	31002246	31007631	339105	-1	
ENSG00000094880	ENST00000394884	5	137551259	137576931		-1	CDC23
ENSG00000177679	ENST00000388802	7	75669152	75754539	222183	1	
ENSG00000167483	ENST00000335393	19	17495110	17525647	199786	1	FAM129C
ENSG00000108688	ENST00000200307	17	29621354	29623373	6354	1	CCL7
ENSG00000109332	ENST00000350435	4	103936217	104009473	7323	-1	UBE2D3
ENSG00000109332	ENST00000350435	4	103936217	104009473	7323	-1	UBE2D3P
ENSG00000146013	ENST00000378362	5	137615970	137638152		-1	GFRA3
ENSG00000205025	ENST00000378368	11	56326136	56343760		-1	
ENSG00000205643	ENST00000314567	22	45018572	45024857	150383	-1	C22orf40
ENSG00000102309	ENST00000373669	X	71318251	71334919		1	PIN4
ENSG00000139631	ENST00000379843	12	51837714	51860959		-1	CSAD
ENSG00000102309	ENST00000373662	X	71318251	71334919		1	PIN4
ENSG00000174226	ENST00000311812	8	101654299	101731069	169166	-1	SNX31
ENSG00000186871	ENST00000334463	X	71341232	71375602	54821	-1	ERCC6L
ENSG00000167397	ENST00000394975	16	31009664	31014802	79001	-1	VKORC1
ENSG00000146013	ENST00000274721	5	137615970	137638152	2676	-1	GFRA3
ENSG00000124140	ENST00000243964	20	44091242	44122196	57468	1	SLC12A5
ENSG00000214876	ENST00000399156	11	56414887	56451942		1	
ENSG00000130958	ENST00000253270	9	98122834	98185797	11046	-1	SLC35D2
ENSG00000163235	ENST00000295400	2	70527924	70634613	7039	-1	TGFA
ENSG00000177679	ENST00000326382	7	75669152	75754539		1	
ENSG00000165521	ENST00000380664	14	88150958	88328910		-1	EML5
ENSG00000181282	ENST00000326876	11	56495101	56495997		1	OR5AK3P
ENSG00000205643	ENST00000404583	22	45018572	45024857		-1	C22orf40
ENSG00000177679	ENST00000408932	7	75669152	75754539		1	
ENSG00000167483	ENST00000352727	19	17495110	17525647		1	FAM129C
ENSG00000132781	ENST00000372115	1	45567501	45578729	4595	-1	MUTYH
ENSG00000205643	ENST00000404744	22	45018572	45024857		-1	C22orf40
ENSG00000139631	ENST00000267085	12	51837714	51860959		-1	CSAD
ENSG00000197467	ENST00000398972	10	71231650	71388910	1305	1	COL13A1
ENSG00000132781	ENST00000372110	1	45567501	45578729	4595	-1	MUTYH
ENSG00000130943	ENST00000253255	22	45030224	45037916	10343	-1	PKDREJ
ENSG00000172156	ENST00000305869	17	29636800	29639312	6356	1	CCL11
ENSG00000167483	ENST00000332386	19	17495110	17525647	199786	1	FAM129C
ENSG00000165533	ENST00000354441	14	88360731	88414087		1	TTC8
ENSG00000157388	ENST00000288139	3	53504116	53821001	776	1	CACNA1D
ENSG00000132781	ENST00000359291	1	45567501	45578729		-1	MUTYH
ENSG00000181273	ENST00000326855	11	56512965	56513894	390181	1	OR5AK2
ENSG00000136378	ENST00000388820	15	76838601	76890828	11173	-1	ADAMTS7
ENSG00000106211	ENST00000248553	7	75769859	75771548	3315	1	HSPB1
ENSG00000075234	ENST00000381031	22	45042525	45068567	55020	1	TTC38
ENSG00000109332	ENST00000394803	4	103936217	104009473	7323	-1	UBE2D3
ENSG00000109332	ENST00000394803	4	103936217	104009473	7323	-1	UBE2D3P
ENSG00000109332	ENST00000394803	4	103936217	104009473	100128647	-1	UBE2D3
ENSG00000109332	ENST00000394803	4	103936217	104009473	100128647	-1	UBE2D3P
ENSG00000070756	ENST00000347137	8	101784320	101803491		-1	PABPCP5
ENSG00000070756	ENST00000347137	8	101784320	101803491		-1	PABPC1
ENSG00000165533	ENST00000345383	14	88360731	88414087	123016	1	TTC8
ENSG00000167483	ENST00000300971	19	17495110	17525647		1	FAM129C
ENSG00000130309	ENST00000252599	19	17527460	17554965	79709	1	GLT25D1
ENSG00000183908	ENST00000332362	11	56705797	56714154	219527	1	LRRC55
ENSG00000186871	ENST00000395735	X	71341232	71375602		-1	ERCC6L
ENSG00000158402	ENST00000348983	5	137648858	137695415	995	-1	CDC25C
ENSG00000197467	ENST00000398974	10	71231650	71388910	1305	1	COL13A1
ENSG00000130958	ENST00000375257	9	98122834	98185797		-1	SLC35D2
ENSG00000167397	ENST00000394974	16	31009664	31014802		-1	VKORC1
ENSG00000167397	ENST00000319788	16	31009664	31014802		-1	VKORC1
ENSG00000139631	ENST00000308926	12	51837714	51860959		-1	CSAD
ENSG00000165244	ENST00000375256	9	98190057	98220490	195828	-1	ZNF367
ENSG00000132781	ENST00000354383	1	45567501	45578729		-1	MUTYH
ENSG00000016391	ENST00000315251	3	53826683	53855216	55349	-1	CHDH
ENSG00000075218	ENST00000361934	22	45071476	45108257	51512	1	GTSE1
ENSG00000136378	ENST00000258883	15	76838601	76890828		-1	ADAMTS7
ENSG00000124140	ENST00000372315	20	44091242	44122196		1	SLC12A5
ENSG00000139631	ENST00000379846	12	51837714	51860959		-1	CSAD
ENSG00000165533	ENST00000338104	14	88360731	88414087		1	TTC8
ENSG00000186871	ENST00000373657	X	71341232	71375602		-1	ERCC6L
ENSG00000167397	ENST00000354895	16	31009664	31014802	79001	-1	VKORC1
ENSG00000139651	ENST00000267122	12	51864534	51870921	283337	1	ZNF740
ENSG00000158402	ENST00000357274	5	137648858	137695415		-1	CDC25C
ENSG00000070756	ENST00000318607	8	101784320	101803491	26986	-1	PABPCP5
ENSG00000070756	ENST00000318607	8	101784320	101803491	26986	-1	PABPC1
ENSG00000134817	ENST00000326830	11	56757630	56761302		-1	APLNR
ENSG00000124160	ENST00000290231	20	44123043	44151987	57727	-1	NCOA5
ENSG00000108700	ENST00000394620	17	29670168	29672534	6355	1	CCL8
ENSG00000108700	ENST00000225840	17	29670168	29672534	6355	1	CCL8
ENSG00000197467	ENST00000398973	10	71231650	71388910	1305	1	COL13A1
ENSG00000198034	ENST00000316084	X	71409178	71413866	6191	-1	RPS4P13
ENSG00000198034	ENST00000316084	X	71409178	71413866	6191	-1	RPS4P6
ENSG00000198034	ENST00000316084	X	71409178	71413866	6191	-1	RPS4X
ENSG00000132781	ENST00000372104	1	45567501	45578729	4595	-1	MUTYH
ENSG00000132781	ENST00000401570	1	45567501	45578729	4595	-1	MUTYH
ENSG00000167397	ENST00000300851	16	31009664	31014802		-1	VKORC1
ENSG00000130309	ENST00000379714	19	17527460	17554965		1	GLT25D1
ENSG00000158402	ENST00000356505	5	137648858	137695415		-1	CDC25C
ENSG00000056736	ENST00000288167	3	53855617	53874866	55540	1	IL17RB
ENSG00000134817	ENST00000257254	11	56757630	56761302	187	-1	APLNR
ENSG00000132781	ENST00000355498	1	45567501	45578729	4595	-1	MUTYH
ENSG00000185787	ENST00000379535	15	76952227	76977127	10934	1	MORF4
ENSG00000185787	ENST00000379535	15	76952227	76977127	10934	1	MORF4L1
ENSG00000185787	ENST00000379535	15	76952227	76977127	10933	1	MORF4
ENSG00000185787	ENST00000379535	15	76952227	76977127	10933	1	MORF4L1
ENSG00000109332	ENST00000321805	4	103936217	104009473	7323	-1	UBE2D3
ENSG00000109332	ENST00000321805	4	103936217	104009473	7323	-1	UBE2D3P
ENSG00000109332	ENST00000321805	4	103936217	104009473	100128647	-1	UBE2D3
ENSG00000109332	ENST00000321805	4	103936217	104009473	100128647	-1	UBE2D3P
ENSG00000167397	ENST00000394971	16	31009664	31014802		-1	VKORC1
ENSG00000132781	ENST00000372100	1	45567501	45578729		-1	MUTYH
ENSG00000130956	ENST00000375249	9	98252235	98293439	22927	1	HABP4
ENSG00000170027	ENST00000307630	7	75794053	75826252	7532	-1	YWHAG
ENSG00000130477	ENST00000252773	19	17573137	17647978	23025	-1	UNC13A
ENSG00000165533	ENST00000346301	14	88360731	88414087	123016	1	TTC8
ENSG00000075218	ENST00000160874	22	45071476	45108257		1	GTSE1
ENSG00000139626	ENST00000338737	12	51871377	51887267		-1	ITGB7
ENSG00000103507	ENST00000394952	16	31024929	31031420		1	BCKDK
ENSG00000163235	ENST00000394241	2	70527924	70634613	7039	-1	TGFA
ENSG00000197467	ENST00000398978	10	71231650	71388910		1	COL13A1
ENSG00000158402	ENST00000323760	5	137648858	137695415	995	-1	CDC25C
ENSG00000181374	ENST00000225844	17	29707584	29709741	6357	1	CCL13
ENSG00000165533	ENST00000380656	14	88360731	88414087	123016	1	TTC8
ENSG00000132773	ENST00000372090	1	45578512	45582223	114034	1	TOE1
ENSG00000139626	ENST00000267082	12	51871377	51887267	3695	-1	ITGB7
ENSG00000124160	ENST00000372291	20	44123043	44151987		-1	NCOA5
ENSG00000185787	ENST00000331268	15	76952227	76977127	10934	1	MORF4
ENSG00000185787	ENST00000331268	15	76952227	76977127	10934	1	MORF4L1
ENSG00000185787	ENST00000331268	15	76952227	76977127	10933	1	MORF4
ENSG00000185787	ENST00000331268	15	76952227	76977127	10933	1	MORF4L1
ENSG00000103507	ENST00000219794	16	31024929	31031420	10295	1	BCKDK
ENSG00000149115	ENST00000326757	11	56823679	56848989		-1	TNKS1BP1
ENSG00000149115	ENST00000358252	11	56823679	56848989	85456	-1	TNKS1BP1
ENSG00000197467	ENST00000398975	10	71231650	71388910		1	COL13A1
ENSG00000113812	ENST00000335754	3	53876195	53891227	93973	-1	ACTR8
ENSG00000101017	ENST00000279061	20	44180313	44195894		1	CD40
ENSG00000130956	ENST00000375251	9	98252235	98293439		1	HABP4
ENSG00000130479	ENST00000324096	19	17691291	17706322	55201	1	MAP1S
ENSG00000100416	ENST00000290846	22	45109962	45131898	55687	1	TRMU
ENSG00000165533	ENST00000343648	14	88360731	88414087		1	TTC8
ENSG00000204319	ENST00000383324	6	32076800	32111173		1	
ENSG00000212994	ENST00000391676	8	101977140	101977589	644166	1	RPS26P6
ENSG00000146700	ENST00000275560	7	75856582	75876948	136853	-1	SRCRB4D
ENSG00000081377	ENST00000265659	9	98298390	98421933		-1	CDC14B
ENSG00000109332	ENST00000394804	4	103936217	104009473	7323	-1	UBE2D3
ENSG00000109332	ENST00000394804	4	103936217	104009473	7323	-1	UBE2D3P
ENSG00000109332	ENST00000394804	4	103936217	104009473	100128647	-1	UBE2D3
ENSG00000109332	ENST00000394804	4	103936217	104009473	100128647	-1	UBE2D3P
ENSG00000070759	ENST00000341771	1	45582142	45729427		-1	TESK2
ENSG00000101017	ENST00000372285	20	44180313	44195894	958	1	CD40
ENSG00000197467	ENST00000356340	10	71231650	71388910	1305	1	COL13A1
ENSG00000113812	ENST00000231909	3	53876195	53891227		-1	ACTR8
ENSG00000120709	ENST00000239906	5	137701867	137713315	51307	1	FAM53C
ENSG00000198034	ENST00000373626	X	71409178	71413866		-1	RPS4P13
ENSG00000198034	ENST00000373626	X	71409178	71413866		-1	RPS4P6
ENSG00000198034	ENST00000373626	X	71409178	71413866		-1	RPS4X
ENSG00000108702	ENST00000225842	17	29711512	29714365	6346	-1	CCL1
ENSG00000081377	ENST00000375240	9	98298390	98421933	8555	-1	CDC14B
ENSG00000165533	ENST00000358622	14	88360731	88414087		1	TTC8
ENSG00000197467	ENST00000354547	10	71231650	71388910	1305	1	COL13A1
ENSG00000103507	ENST00000394951	16	31024929	31031420	10295	1	BCKDK
ENSG00000149136	ENST00000278412	11	56850036	56859927	6749	-1	SSRP1
ENSG00000125931	ENST00000246139	X	71438222	71443762	4435	-1	CITED1
ENSG00000198457	ENST00000375162	6	32114061	32117398	1589	1	
ENSG00000197467	ENST00000357811	10	71231650	71388910	1305	1	COL13A1
ENSG00000103507	ENST00000394950	16	31024929	31031420	10295	1	BCKDK
ENSG00000070759	ENST00000372083	1	45582142	45729427		-1	TESK2
ENSG00000103507	ENST00000287507	16	31024929	31031420		1	BCKDK
ENSG00000113811	ENST00000231908	3	53894267	53901029	58515	-1	
