miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-3127	hg38:chr2:96798288-96798311:+	3	1.364820	N	mature,MIMAT0014990
hsa-mir-3129	hg38:chr2:189133043-189133063:-	1	0.454940	N	mature,MIMAT0019202
hsa-mir-3130-1	hg38:chr2:206783278-206783297:-	3	1.364820	N	mature,MIMAT0014995
hsa-mir-3130-2	hg38:chr2:206783246-206783265:+	12	5.459280	N	mature,MIMAT0014995
hsa-mir-3132	hg38:chr2:219549078-219549100:-	1	0.454940	N	unannotated
hsa-mir-3143	hg38:chr6:27147658-27147676:+	1	0.454940	N	unannotated
hsa-mir-3150a	hg38:chr8:95072972-95072992:+	1	0.454940	N	mature,MIMAT0015023
hsa-mir-3150b	hg38:chr8:95072923-95072945:-	1	0.454940	N	mature,MIMAT0018194
hsa-mir-3152	hg38:chr9:18573314-18573336:+	1	0.454940	N	mature,MIMAT0019207
hsa-mir-3152	hg38:chr9:18573316-18573338:+	1	0.454940	N	mature,MIMAT0019207
hsa-mir-3158-2	hg38:chr10:101601465-101601487:-	1	0.454940	N	mature,MIMAT0019211
hsa-mir-3170	hg38:chr13:98208533-98208554:+	3	1.364820	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208555:+	8	3.639520	N	mature,MIMAT0015045
hsa-mir-3173	hg38:chr14:95137961-95137981:-	1	0.454940	N	mature,MIMAT0019214
hsa-mir-3176	hg38:chr16:543336-543357:+	2	0.909880	N	mature,MIMAT0015053
hsa-mir-3178	hg38:chr16:2531911-2531929:-	1	0.454940	N	unannotated
hsa-mir-3178	hg38:chr16:2531955-2531977:-	1	0.454940	N	stemloop
hsa-mir-3180-2	hg38:chr16:16309872-16309892:+	1	0.454940	N	precursor
hsa-mir-3187	hg38:chr19:813627-813650:+	1	0.454940	N	mature,MIMAT0015069
hsa-mir-3191	hg38:chr19:47226942-47226964:-	1	0.454940	N	mature,MIMAT0015075
hsa-mir-3198-2	hg38:chr12:54231470-54231492:-	1	0.454940	N	unannotated
hsa-mir-3199-1	hg38:chr22:27920578-27920600:-	1	0.454940	N	mature,MIMAT0015084
hsa-mir-3199-2	hg38:chr22:27920525-27920543:+	1	0.454940	N	mature,MIMAT0015084
hsa-mir-3199-2	hg38:chr22:27920539-27920561:+	1	0.454940	N	mature,MIMAT0015084
hsa-mir-32	hg38:chr9:109046232-109046253:-	1	0.454940	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046232-109046254:-	1	0.454940	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046273-109046294:-	20	9.098800	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046274-109046294:-	12	5.459280	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046294-109046313:-	6	2.729640	N	precursor
hsa-mir-32	hg38:chr9:109046294-109046314:-	1	0.454940	N	precursor
hsa-mir-32	hg38:chr9:109046294-109046315:-	1	0.454940	N	precursor
hsa-mir-3200	hg38:chr22:30731610-30731633:+	2	0.909880	N	mature,MIMAT0015085
hsa-mir-320a	hg38:chr8:22244971-22244997:-	2	0.909880	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244995:-	4	1.819760	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244996:-	2	0.909880	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244997:-	1	0.454940	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244993:-	1	0.454940	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	5	2.274700	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	10	4.549400	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	54	24.566761	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	4	1.819760	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	35	15.922900	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	149	67.786062	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244993:-	1	0.454940	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	6	2.729640	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	61	27.751341	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	645	293.436307	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	10	4.549400	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244996:-	11	5.004340	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	129	58.687261	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	7	3.184580	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244997:-	7	3.184580	Y	mature,MIMAT0000510
hsa-mir-320b-1	hg38:chr1:116671787-116671807:+	2	0.909880	Y	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671788-116671808:+	1	0.454940	N	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671788-116671809:+	1	0.454940	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257049-224257071:-	3	1.364820	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257051-224257071:-	5	2.274700	Y	mature,MIMAT0005792
hsa-mir-320c-1	hg38:chr18:21683559-21683581:+	1	0.454940	N	mature,MIMAT0005793
hsa-mir-320d-1	hg38:chr13:40727828-40727847:-	1	0.454940	N	mature,MIMAT0006764
hsa-mir-323a	hg38:chr14:101025781-101025803:+	4	1.819760	N	mature,MIMAT0000755
hsa-mir-323a	hg38:chr14:101025782-101025803:+	1	0.454940	N	mature,MIMAT0000755
hsa-mir-323b	hg38:chr14:101056269-101056289:+	5	2.274700	N	mature,MIMAT0015050
hsa-mir-323b	hg38:chr14:101056269-101056290:+	3	1.364820	N	mature,MIMAT0015050
hsa-mir-324	hg38:chr17:7223308-7223328:-	3	1.364820	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223329:-	2	0.909880	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223330:-	32	14.558080	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223309-7223330:-	1	0.454940	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223341-7223365:-	2	0.909880	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223342-7223365:-	21	9.553740	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223365:-	15	6.824100	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223344-7223365:-	11	5.004340	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223345-7223365:-	2	0.909880	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223365-7223387:-	1	0.454940	N	precursor
hsa-mir-326	hg38:chr11:75335107-75335128:-	3	1.364820	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335108-75335127:-	1	0.454940	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335108-75335128:-	10	4.549400	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335109-75335128:-	3	1.364820	N	mature,MIMAT0000756
hsa-mir-328	hg38:chr16:67202326-67202349:-	1	0.454940	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202327-67202349:-	47	21.382181	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202328-67202349:-	12	5.459280	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202329-67202349:-	1	0.454940	N	mature,MIMAT0000752
hsa-mir-329-2	hg38:chr14:101027151-101027171:+	1	0.454940	N	mature,MIMAT0001629
hsa-mir-330	hg38:chr19:45639010-45639031:-	2	0.909880	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639011-45639032:-	2	0.909880	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639012-45639032:-	1	0.454940	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639049-45639071:-	1	0.454940	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	48	21.837121	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639051-45639071:-	4	1.819760	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308425-95308445:+	1	0.454940	N	precursor
hsa-mir-331	hg38:chr12:95308426-95308445:+	1	0.454940	N	precursor
hsa-mir-331	hg38:chr12:95308443-95308465:+	2	0.909880	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308464:+	1	0.454940	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308465:+	1	0.454940	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308466:+	1	0.454940	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308467:+	1	0.454940	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308497:+	4	1.819760	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308499:+	2	0.909880	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308500:+	38	17.287720	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	24	10.918560	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308502:+	1	0.454940	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308500:+	2	0.909880	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496144:+	1	0.454940	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496147:+	3	1.364820	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	6	2.729640	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	3	1.364820	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496148:+	1	0.454940	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496147:+	1	0.454940	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496161-130496182:+	1	0.454940	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496183:+	1	0.454940	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	12	5.459280	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496183:+	3	1.364820	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496184:+	42	19.107480	N	mature,MIMAT0004703
hsa-mir-337	hg38:chr14:100874515-100874536:+	1	0.454940	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874520-100874536:+	1	0.454940	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874553-100874573:+	1	0.454940	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874574:+	3	1.364820	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874575:+	77	35.030381	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874576:+	2	0.909880	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874574:+	5	2.274700	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874575:+	18	8.188920	N	mature,MIMAT0000754
hsa-mir-338	hg38:chr17:81125885-81125908:-	1	0.454940	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125885-81125909:-	2	0.909880	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125908:-	2	0.909880	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125909:-	374	170.147564	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125910:-	3	1.364820	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125908:-	1	0.454940	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125909:-	434	197.443965	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125910:-	4	1.819760	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125909:-	13	5.914220	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125910:-	1	0.454940	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125909:-	13	5.914220	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125890-81125909:-	2	0.909880	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125924-81125945:-	1	0.454940	N	mature,MIMAT0004701
hsa-mir-339	hg38:chr7:1022955-1022976:-	4	1.819760	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022977:-	1	0.454940	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022978:-	8	3.639520	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022976:-	1	0.454940	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022978:-	8	3.639520	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022978:-	4	1.819760	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022958-1022978:-	6	2.729640	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022959-1022978:-	2	0.909880	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022961-1022977:-	1	0.454940	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022989-1023012:-	1	0.454940	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023011:-	1	0.454940	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023013:-	62	28.206281	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023013:-	3	1.364820	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023013:-	7	3.184580	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022993-1023013:-	4	1.819760	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022995-1023016:-	1	0.454940	N	mature,MIMAT0000764
hsa-mir-33a	hg38:chr22:41900949-41900969:+	6	2.729640	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900949-41900970:+	4	1.819760	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900950-41900972:+	1	0.454940	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900989-41901010:+	1	0.454940	N	mature,MIMAT0004506
hsa-mir-33b	hg38:chr17:17813860-17813879:-	1	0.454940	N	mature,MIMAT0004811
hsa-mir-33b	hg38:chr17:17813896-17813917:-	3	1.364820	N	mature,MIMAT0003301
hsa-mir-33b	hg38:chr17:17813897-17813917:-	1	0.454940	N	mature,MIMAT0003301
hsa-mir-33b	hg38:chr17:17813898-17813917:-	2	0.909880	N	mature,MIMAT0003301
hsa-mir-340	hg38:chr5:180015318-180015341:-	3	1.364820	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015340:-	2	0.909880	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015341:-	4	1.819760	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015341:-	4	1.819760	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015361-180015383:-	13	5.914220	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015383:-	1	0.454940	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015383:-	1	0.454940	N	mature,MIMAT0004692
hsa-mir-342	hg38:chr14:100109651-100109673:+	3	1.364820	N	precursor
hsa-mir-342	hg38:chr14:100109651-100109674:+	1	0.454940	N	precursor
hsa-mir-342	hg38:chr14:100109673-100109694:+	2	0.909880	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109695:+	9	4.094460	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109696:+	9	4.094460	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109697:+	1	0.454940	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109698:+	1	0.454940	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109695:+	6	2.729640	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109696:+	14	6.369160	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109697:+	2	0.909880	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109699:+	1	0.454940	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109715-100109735:+	4	1.819760	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109736:+	18	8.188920	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109737:+	235	106.910903	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109738:+	208	94.627522	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109739:+	120	54.592801	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109740:+	3	1.364820	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109738:+	1	0.454940	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109739:+	2	0.909880	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109738:+	2	0.909880	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109739:+	9	4.094460	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109740:+	17	7.733980	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109724-100109740:+	1	0.454940	N	mature,MIMAT0000753
hsa-mir-345	hg38:chr14:100307876-100307894:+	1	0.454940	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307895:+	1	0.454940	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307896:+	1	0.454940	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307897:+	17	7.733980	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307898:+	15	6.824100	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307899:+	1	0.454940	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307913-100307934:+	1	0.454940	N	mature,MIMAT0022698
hsa-mir-34a	hg38:chr1:9151691-9151713:-	1	0.454940	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151692-9151714:-	1	0.454940	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151734-9151756:-	3	1.364820	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151757:-	84	38.214961	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151756:-	1	0.454940	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151757:-	64	29.116161	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151757:-	9	4.094460	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151758:-	1	0.454940	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151757:-	1	0.454940	N	mature,MIMAT0000255
hsa-mir-34b	hg38:chr11:111512950-111512975:+	1	0.454940	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512987-111513010:+	2	0.909880	N	mature,MIMAT0004676
hsa-mir-34c	hg38:chr11:111513451-111513470:+	1	0.454940	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513472:+	3	1.364820	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513473:+	4	1.819760	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513474:+	11	5.004340	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513484-111513505:+	2	0.909880	N	mature,MIMAT0004677
hsa-mir-34c	hg38:chr11:111513484-111513506:+	1	0.454940	N	mature,MIMAT0004677
hsa-mir-34c	hg38:chr11:111513485-111513506:+	2	0.909880	N	mature,MIMAT0004677
hsa-mir-34c	hg38:chr11:111513485-111513507:+	1	0.454940	N	mature,MIMAT0004677
hsa-mir-3605	hg38:chr1:33332405-33332428:-	4	1.819760	N	mature,MIMAT0017982
hsa-mir-3605	hg38:chr1:33332406-33332428:-	1	0.454940	N	mature,MIMAT0017982
hsa-mir-3605	hg38:chr1:33332408-33332428:-	1	0.454940	N	mature,MIMAT0017982
hsa-mir-3607	hg38:chr5:86620508-86620529:+	1	0.454940	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620530-86620560:+	2	0.909880	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620564:+	1	0.454940	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620567:+	1	0.454940	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620543-86620566:+	1	0.454940	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620543-86620567:+	4	1.819760	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620544-86620567:+	2	0.909880	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620545-86620567:+	2	0.909880	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620546-86620567:+	2	0.909880	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620566:+	1	0.454940	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620567:+	28	12.738320	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620569:+	2	0.909880	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620548-86620567:+	79	35.940261	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620548-86620568:+	1	0.454940	N	mature,MIMAT0017985
hsa-mir-361	hg38:chrX:85903639-85903662:-	1	0.454940	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903639-85903663:-	7	3.184580	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903639-85903664:-	2	0.909880	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903663:-	18	8.188920	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903664:-	36	16.377840	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903664:-	48	21.837121	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903664:-	96	43.674241	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903665:-	2	0.909880	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903666:-	1	0.454940	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903664:-	28	12.738320	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903666:-	1	0.454940	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903664:-	33	15.013020	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903666:-	6	2.729640	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903645-85903663:-	1	0.454940	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903645-85903664:-	4	1.819760	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903645-85903666:-	1	0.454940	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903680-85903703:-	29	13.193260	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903681-85903703:-	161	73.245342	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903682-85903703:-	56	25.476641	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903683-85903703:-	20	9.098800	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903684-85903703:-	1	0.454940	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903686-85903703:-	3	1.364820	N	mature,MIMAT0000703
hsa-mir-3610	hg38:chr8:116874734-116874756:-	1	0.454940	N	mature,MIMAT0017987
hsa-mir-3610	hg38:chr8:116874746-116874764:-	1	0.454940	N	mature,MIMAT0017987
hsa-mir-3613	hg38:chr13:49996465-49996487:-	11	5.004340	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996466-49996487:-	8	3.639520	N	mature,MIMAT0017990
hsa-mir-3613	hg38:chr13:49996468-49996487:-	1	0.454940	N	mature,MIMAT0017990
hsa-mir-3614	hg38:chr17:56891281-56891304:-	1	0.454940	N	mature,MIMAT0017993
hsa-mir-3614	hg38:chr17:56891282-56891304:-	2	0.909880	N	mature,MIMAT0017993
hsa-mir-3615	hg38:chr17:74748634-74748654:+	1	0.454940	N	unannotated
hsa-mir-3615	hg38:chr17:74748663-74748683:+	1	0.454940	N	mature,MIMAT0017994
hsa-mir-3615	hg38:chr17:74748663-74748686:+	1	0.454940	N	mature,MIMAT0017994
hsa-mir-3619	hg38:chr22:46091090-46091113:+	1	0.454940	N	mature,MIMAT0019219
hsa-mir-362	hg38:chrX:50008968-50008989:+	1	0.454940	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008990:+	2	0.909880	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008991:+	1	0.454940	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008992:+	5	2.274700	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50009005-50009028:+	1	0.454940	N	mature,MIMAT0004683
hsa-mir-3622a	hg38:chr8:27701727-27701749:+	1	0.454940	N	mature,MIMAT0018004
hsa-mir-363	hg38:chrX:134169382-134169403:-	2	0.909880	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169382-134169404:-	2	0.909880	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169403:-	2	0.909880	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169404:-	1	0.454940	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169447-134169467:-	1	0.454940	N	precursor
hsa-mir-3651	hg38:chr9:92292461-92292484:-	2	0.909880	N	mature,MIMAT0018071
hsa-mir-3652	hg38:chr12:103930477-103930497:+	1	0.454940	N	unannotated
hsa-mir-3653	hg38:chr22:29333176-29333196:-	2	0.909880	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333220-29333246:-	1	0.454940	N	mature,MIMAT0032110
hsa-mir-3654	hg38:chr7:133034845-133034865:-	1	0.454940	N	mature,MIMAT0018074
hsa-mir-365a	hg38:chr16:14309340-14309358:+	1	0.454940	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309359:+	2	0.909880	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309360:+	29	13.193260	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309361:+	30	13.648200	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309362:+	80	36.395201	Y	mature,MIMAT0000710
hsa-mir-365a	hg38:chr16:14309340-14309363:+	7	3.184580	Y	mature,MIMAT0000710
hsa-mir-365b	hg38:chr17:31575439-31575462:+	1	0.454940	N	mature,MIMAT0022833
hsa-mir-365b	hg38:chr17:31575478-31575496:+	1	0.454940	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575497:+	2	0.909880	Y	mature,MIMAT0022834
hsa-mir-365b	hg38:chr17:31575478-31575498:+	29	13.193260	Y	mature,MIMAT0022834
